Time 1-10.1.2.2-10.1.1.2 Aggregate-Flow
22.860000 0.040194 0.040194
22.870000 0.040191 0.040191
22.880000 0.040196 0.040196
22.890000 0.040193 0.040193
22.900000 0.040193 0.040193
22.910000 0.040193 0.040193
22.920000 0.040192 0.040192
22.930000 0.040194 0.040194
22.940000 0.040190 0.040190
22.950000 0.040192 0.040192
22.960000 0.040192 0.040192
22.970000 0.040195 0.040195
22.980000 0.040192 0.040192
22.990000 0.040195 0.040195
23.000000 0.040192 0.040192
23.010000 0.040195 0.040195
23.020000 0.040190 0.040190
23.030000 0.040195 0.040195
23.040000 0.040191 0.040191
23.050000 0.040193 0.040193
23.060000 0.040194 0.040194
23.070000 0.040193 0.040193
23.080000 0.040194 0.040194
23.090000 0.040192 0.040192
23.100000 0.040194 0.040194
23.110000 0.040192 0.040192
23.120000 0.040196 0.040196
23.130000 0.040192 0.040192
23.140000 0.040193 0.040193
23.150000 0.040194 0.040194
23.160000 0.040190 0.040190
23.170000 0.040193 0.040193
23.180000 0.040194 0.040194
23.190000 0.040191 0.040191
23.200000 0.040195 0.040195
23.210000 0.040194 0.040194
23.220000 0.040194 0.040194
23.230000 0.040193 0.040193
23.240000 0.040193 0.040193
23.250000 0.040193 0.040193
23.260000 0.040193 0.040193
23.270000 0.040194 0.040194
23.280000 0.040196 0.040196
23.290000 0.040195 0.040195
23.300000 0.040193 0.040193
23.310000 0.040194 0.040194
23.320000 0.040193 0.040193
23.330000 0.040194 0.040194
23.340000 0.040193 0.040193
23.350000 0.040193 0.040193
23.360000 0.040194 0.040194
23.370000 0.040196 0.040196
23.380000 0.040197 0.040197
23.390000 0.040196 0.040196
23.400000 0.040190 0.040190
23.410000 0.040195 0.040195
23.420000 0.040196 0.040196
23.430000 0.040198 0.040198
23.440000 0.040195 0.040195
23.450000 0.040195 0.040195
23.460000 0.040194 0.040194
23.470000 0.040194 0.040194
23.480000 0.040193 0.040193
23.490000 0.040195 0.040195
23.500000 0.040194 0.040194
23.510000 0.040192 0.040192
23.520000 0.040196 0.040196
23.530000 0.040195 0.040195
23.540000 0.040193 0.040193
23.550000 0.040194 0.040194
23.560000 0.040193 0.040193
23.570000 0.040194 0.040194
23.580000 0.040194 0.040194
23.590000 0.040194 0.040194
23.600000 0.040195 0.040195
23.610000 0.040195 0.040195
23.620000 0.040194 0.040194
23.630000 0.040195 0.040195
23.640000 0.040195 0.040195
23.650000 0.040195 0.040195
23.660000 0.040196 0.040196
23.670000 0.040195 0.040195
23.680000 0.040194 0.040194
23.690000 0.040195 0.040195
23.700000 0.040193 0.040193
23.710000 0.040193 0.040193
23.720000 0.040196 0.040196
23.730000 0.040193 0.040193
23.740000 0.040194 0.040194
23.750000 0.040192 0.040192
23.760000 0.040194 0.040194
23.770000 0.040197 0.040197
23.780000 0.040197 0.040197
23.790000 0.040197 0.040197
23.800000 0.040196 0.040196
23.810000 0.040195 0.040195
23.820000 0.040197 0.040197
23.830000 0.040196 0.040196
23.840000 0.040198 0.040198
23.850000 0.040195 0.040195
23.860000 0.040194 0.040194
23.870000 0.040195 0.040195
23.880000 0.040197 0.040197
23.890000 0.040194 0.040194
23.900000 0.040198 0.040198
23.910000 0.040197 0.040197
23.920000 0.040199 0.040199
23.930000 0.040196 0.040196
23.940000 0.040195 0.040195
23.950000 0.040198 0.040198
23.960000 0.040195 0.040195
23.970000 0.040198 0.040198
23.980000 0.040198 0.040198
23.990000 0.040196 0.040196
24.000000 0.040198 0.040198
24.010000 0.040197 0.040197
24.020000 0.040195 0.040195
24.030000 0.040195 0.040195
24.040000 0.040197 0.040197
24.050000 0.040198 0.040198
24.060000 0.040197 0.040197
24.070000 0.040195 0.040195
24.080000 0.040198 0.040198
24.090000 0.040195 0.040195
24.100000 0.040195 0.040195
24.110000 0.040198 0.040198
24.120000 0.040199 0.040199
24.130000 0.040198 0.040198
24.140000 0.040198 0.040198
24.150000 0.040194 0.040194
24.160000 0.040194 0.040194
24.170000 0.040193 0.040193
24.180000 0.040199 0.040199
24.190000 0.040197 0.040197
24.200000 0.040195 0.040195
24.210000 0.040197 0.040197
24.220000 0.040202 0.040202
24.230000 0.040198 0.040198
24.240000 0.040197 0.040197
24.250000 0.040199 0.040199
24.260000 0.040196 0.040196
24.270000 0.040196 0.040196
24.280000 0.040196 0.040196
24.290000 0.040197 0.040197
24.300000 0.040197 0.040197
24.310000 0.040197 0.040197
24.320000 0.040196 0.040196
24.330000 0.040207 0.040207
24.340000 0.040209 0.040209
24.350000 0.040209 0.040209
24.360000 0.040211 0.040211
24.370000 0.040210 0.040210
24.380000 0.040212 0.040212
24.390000 0.040213 0.040213
24.400000 0.040201 0.040201
24.410000 0.040199 0.040199
24.420000 0.040196 0.040196
24.430000 0.040200 0.040200
24.440000 0.040198 0.040198
24.450000 0.040197 0.040197
24.460000 0.040198 0.040198
24.470000 0.040197 0.040197
24.480000 0.040198 0.040198
24.490000 0.040197 0.040197
24.500000 0.040197 0.040197
24.510000 0.040198 0.040198
24.520000 0.040198 0.040198
24.530000 0.040197 0.040197
24.540000 0.040198 0.040198
24.550000 0.040198 0.040198
24.560000 0.040199 0.040199
24.570000 0.040197 0.040197
24.580000 0.040199 0.040199
24.590000 0.040198 0.040198
24.600000 0.040198 0.040198
24.610000 0.040199 0.040199
24.620000 0.040198 0.040198
24.630000 0.040198 0.040198
24.640000 0.040199 0.040199
24.650000 0.040198 0.040198
24.660000 0.040199 0.040199
24.670000 0.040199 0.040199
24.680000 0.040198 0.040198
24.690000 0.040200 0.040200
24.700000 0.040198 0.040198
24.710000 0.040200 0.040200
24.720000 0.040197 0.040197
24.730000 0.040198 0.040198
24.740000 0.040197 0.040197
24.750000 0.040200 0.040200
24.760000 0.040198 0.040198
24.770000 0.040203 0.040203
24.780000 0.040195 0.040195
24.790000 0.040198 0.040198
24.800000 0.040198 0.040198
24.810000 0.040200 0.040200
24.820000 0.040202 0.040202
24.830000 0.040200 0.040200
24.840000 0.040200 0.040200
24.850000 0.040198 0.040198
24.860000 0.040199 0.040199
24.870000 0.040199 0.040199
24.880000 0.040200 0.040200
24.890000 0.040200 0.040200
24.900000 0.040200 0.040200
24.910000 0.040197 0.040197
24.920000 0.040198 0.040198
24.930000 0.040196 0.040196
24.940000 0.040200 0.040200
24.950000 0.040202 0.040202
24.960000 0.040200 0.040200
24.970000 0.040196 0.040196
24.980000 0.040198 0.040198
24.990000 0.040199 0.040199
25.000000 0.040197 0.040197
25.010000 0.040197 0.040197
25.020000 0.040200 0.040200
25.030000 0.040201 0.040201
25.040000 0.040198 0.040198
25.050000 0.040199 0.040199
25.060000 0.040199 0.040199
25.070000 0.040202 0.040202
25.080000 0.040200 0.040200
25.090000 0.040198 0.040198
25.100000 0.040201 0.040201
25.110000 0.040199 0.040199
25.120000 0.040198 0.040198
25.130000 0.040198 0.040198
25.140000 0.040198 0.040198
25.150000 0.040200 0.040200
25.160000 0.040195 0.040195
25.170000 0.040202 0.040202
25.180000 0.040201 0.040201
25.190000 0.040198 0.040198
25.200000 0.040201 0.040201
25.210000 0.040199 0.040199
25.220000 0.040200 0.040200
25.230000 0.040200 0.040200
25.240000 0.040201 0.040201
25.250000 0.040200 0.040200
25.260000 0.040199 0.040199
25.270000 0.040200 0.040200
25.280000 0.040201 0.040201
25.290000 0.040198 0.040198
25.300000 0.040199 0.040199
25.310000 0.040199 0.040199
25.320000 0.040198 0.040198
25.330000 0.040201 0.040201
25.340000 0.040200 0.040200
25.350000 0.040202 0.040202
25.360000 0.040200 0.040200
25.370000 0.040201 0.040201
25.380000 0.040204 0.040204
25.390000 0.040201 0.040201
25.400000 0.040201 0.040201
25.410000 0.040204 0.040204
25.420000 0.040198 0.040198
25.430000 0.040202 0.040202
25.440000 0.040202 0.040202
25.450000 0.040201 0.040201
25.460000 0.040200 0.040200
25.470000 0.040199 0.040199
25.480000 0.040198 0.040198
25.490000 0.040200 0.040200
25.500000 0.040201 0.040201
25.510000 0.040201 0.040201
25.520000 0.040202 0.040202
25.530000 0.040201 0.040201
25.540000 0.040202 0.040202
25.550000 0.040202 0.040202
25.560000 0.040202 0.040202
25.570000 0.040199 0.040199
25.580000 0.040202 0.040202
25.590000 0.040198 0.040198
25.600000 0.040202 0.040202
25.610000 0.040198 0.040198
25.620000 0.040200 0.040200
25.630000 0.040201 0.040201
25.640000 0.040198 0.040198
25.650000 0.040203 0.040203
25.660000 0.040200 0.040200
25.670000 0.040202 0.040202
25.680000 0.040201 0.040201
25.690000 0.040199 0.040199
25.700000 0.040203 0.040203
25.710000 0.040201 0.040201
25.720000 0.040199 0.040199
25.730000 0.040202 0.040202
25.740000 0.040201 0.040201
25.750000 0.040201 0.040201
25.760000 0.040200 0.040200
25.770000 0.040201 0.040201
25.780000 0.040201 0.040201
25.790000 0.040203 0.040203
25.800000 0.040203 0.040203
25.810000 0.040202 0.040202
25.820000 0.040200 0.040200
25.830000 0.040202 0.040202
25.840000 0.040200 0.040200
25.850000 0.040201 0.040201
25.860000 0.040200 0.040200
25.870000 0.040202 0.040202
25.880000 0.040200 0.040200
25.890000 0.040204 0.040204
25.900000 0.040204 0.040204
25.910000 0.040200 0.040200
25.920000 0.040203 0.040203
25.930000 0.040202 0.040202
25.940000 0.040201 0.040201
25.950000 0.040201 0.040201
25.960000 0.040203 0.040203
25.970000 0.040201 0.040201
25.980000 0.040201 0.040201
25.990000 0.040202 0.040202
26.000000 0.040202 0.040202
26.010000 0.040204 0.040204
26.020000 0.040201 0.040201
26.030000 0.040203 0.040203
26.040000 0.040202 0.040202
26.050000 0.040201 0.040201
26.060000 0.040204 0.040204
26.070000 0.040204 0.040204
26.080000 0.040201 0.040201
26.090000 0.040201 0.040201
26.100000 0.040202 0.040202
26.110000 0.040199 0.040199
26.120000 0.040204 0.040204
26.130000 0.040202 0.040202
26.140000 0.040201 0.040201
26.150000 0.040201 0.040201
26.160000 0.040201 0.040201
26.170000 0.040205 0.040205
26.180000 0.040203 0.040203
26.190000 0.040203 0.040203
26.200000 0.040199 0.040199
26.210000 0.040202 0.040202
26.220000 0.040202 0.040202
26.230000 0.040205 0.040205
26.240000 0.040204 0.040204
26.250000 0.040203 0.040203
26.260000 0.040204 0.040204
26.270000 0.040203 0.040203
26.280000 0.040203 0.040203
26.290000 0.040201 0.040201
26.300000 0.040204 0.040204
26.310000 0.040203 0.040203
26.320000 0.040285 0.040285
26.330000 0.040214 0.040214
26.340000 0.040217 0.040217
26.350000 0.040216 0.040216
26.360000 0.040216 0.040216
26.370000 0.040214 0.040214
26.380000 0.040217 0.040217
26.390000 0.040217 0.040217
26.400000 0.040215 0.040215
26.410000 0.040215 0.040215
26.420000 0.040205 0.040205
26.430000 0.040201 0.040201
26.440000 0.040205 0.040205
26.450000 0.040205 0.040205
26.460000 0.040203 0.040203
26.470000 0.040203 0.040203
26.480000 0.040204 0.040204
26.490000 0.040206 0.040206
26.500000 0.040204 0.040204
26.510000 0.040206 0.040206
26.520000 0.040206 0.040206
26.530000 0.040204 0.040204
26.540000 0.040206 0.040206
26.550000 0.040206 0.040206
26.560000 0.040204 0.040204
26.570000 0.040205 0.040205
26.580000 0.040204 0.040204
26.590000 0.040204 0.040204
26.600000 0.040203 0.040203
26.610000 0.040204 0.040204
26.620000 0.040206 0.040206
26.630000 0.040202 0.040202
26.640000 0.040202 0.040202
26.650000 0.040204 0.040204
26.660000 0.040206 0.040206
26.670000 0.040207 0.040207
26.680000 0.040203 0.040203
26.690000 0.040204 0.040204
26.700000 0.040205 0.040205
26.710000 0.040204 0.040204
26.720000 0.040203 0.040203
26.730000 0.040205 0.040205
26.740000 0.040206 0.040206
26.750000 0.040205 0.040205
26.760000 0.040205 0.040205
26.770000 0.040206 0.040206
26.780000 0.040206 0.040206
26.790000 0.040206 0.040206
26.800000 0.040203 0.040203
26.810000 0.040202 0.040202
26.820000 0.040204 0.040204
26.830000 0.040205 0.040205
26.840000 0.040206 0.040206
26.850000 0.040203 0.040203
26.860000 0.040209 0.040209
26.870000 0.040203 0.040203
26.880000 0.040204 0.040204
26.890000 0.040204 0.040204
26.900000 0.040204 0.040204
26.910000 0.040206 0.040206
26.920000 0.040200 0.040200
26.930000 0.040202 0.040202
26.940000 0.040205 0.040205
26.950000 0.040205 0.040205
26.960000 0.040208 0.040208
26.970000 0.040206 0.040206
26.980000 0.040206 0.040206
26.990000 0.040204 0.040204
27.000000 0.040204 0.040204
27.010000 0.040207 0.040207
27.020000 0.040207 0.040207
27.030000 0.040206 0.040206
27.040000 0.040206 0.040206
27.050000 0.040205 0.040205
27.060000 0.040205 0.040205
27.070000 0.040207 0.040207
27.080000 0.040205 0.040205
27.090000 0.040207 0.040207
27.100000 0.040206 0.040206
27.110000 0.040206 0.040206
27.120000 0.040204 0.040204
27.130000 0.040208 0.040208
27.140000 0.040206 0.040206
27.150000 0.040208 0.040208
27.160000 0.040207 0.040207
27.170000 0.040205 0.040205
27.180000 0.040206 0.040206
27.190000 0.040210 0.040210
27.200000 0.040208 0.040208
27.210000 0.040207 0.040207
27.220000 0.040204 0.040204
27.230000 0.040208 0.040208
27.240000 0.040207 0.040207
27.250000 0.040206 0.040206
27.260000 0.040208 0.040208
27.270000 0.040209 0.040209
27.280000 0.040208 0.040208
27.290000 0.040208 0.040208
27.300000 0.040207 0.040207
27.310000 0.040208 0.040208
27.320000 0.040207 0.040207
27.330000 0.040203 0.040203
27.340000 0.040207 0.040207
27.350000 0.040205 0.040205
27.360000 0.040207 0.040207
27.370000 0.040207 0.040207
27.380000 0.040205 0.040205
27.390000 0.040207 0.040207
27.400000 0.040206 0.040206
27.410000 0.040206 0.040206
27.420000 0.040208 0.040208
27.430000 0.040205 0.040205
27.440000 0.040206 0.040206
27.450000 0.040206 0.040206
27.460000 0.040208 0.040208
27.470000 0.040207 0.040207
27.480000 0.040209 0.040209
27.490000 0.040206 0.040206
27.500000 0.040208 0.040208
27.510000 0.040205 0.040205
27.520000 0.040207 0.040207
27.530000 0.040207 0.040207
27.540000 0.040208 0.040208
27.550000 0.040208 0.040208
27.560000 0.040207 0.040207
27.570000 0.040207 0.040207
27.580000 0.040208 0.040208
27.590000 0.040208 0.040208
27.600000 0.040210 0.040210
27.610000 0.040207 0.040207
27.620000 0.040208 0.040208
27.630000 0.040207 0.040207
27.640000 0.040209 0.040209
27.650000 0.040206 0.040206
27.660000 0.040206 0.040206
27.670000 0.040208 0.040208
27.680000 0.040204 0.040204
27.690000 0.040208 0.040208
27.700000 0.040208 0.040208
27.710000 0.040205 0.040205
27.720000 0.040207 0.040207
27.730000 0.040208 0.040208
27.740000 0.040210 0.040210
27.750000 0.040207 0.040207
27.760000 0.040207 0.040207
27.770000 0.040209 0.040209
27.780000 0.040207 0.040207
27.790000 0.040208 0.040208
27.800000 0.040208 0.040208
27.810000 0.040208 0.040208
27.820000 0.040207 0.040207
27.830000 0.040208 0.040208
27.840000 0.040203 0.040203
27.850000 0.040206 0.040206
27.860000 0.040206 0.040206
27.870000 0.040212 0.040212
27.880000 0.040207 0.040207
27.890000 0.040210 0.040210
27.900000 0.040209 0.040209
27.910000 0.040206 0.040206
27.920000 0.040209 0.040209
27.930000 0.040206 0.040206
27.940000 0.040209 0.040209
27.950000 0.040208 0.040208
27.960000 0.040209 0.040209
27.970000 0.040208 0.040208
27.980000 0.040209 0.040209
27.990000 0.040208 0.040208
28.000000 0.040206 0.040206
28.010000 0.040207 0.040207
28.020000 0.040207 0.040207
28.030000 0.040210 0.040210
28.040000 0.040208 0.040208
28.050000 0.040208 0.040208
28.060000 0.040205 0.040205
28.070000 0.040209 0.040209
28.080000 0.040208 0.040208
28.090000 0.040206 0.040206
28.100000 0.040209 0.040209
28.110000 0.040207 0.040207
28.120000 0.040208 0.040208
28.130000 0.040206 0.040206
28.140000 0.040208 0.040208
28.150000 0.040207 0.040207
28.160000 0.040206 0.040206
28.170000 0.040209 0.040209
28.180000 0.040206 0.040206
28.190000 0.040209 0.040209
28.200000 0.040206 0.040206
28.210000 0.040208 0.040208
28.220000 0.040208 0.040208
28.230000 0.040207 0.040207
28.240000 0.040207 0.040207
28.250000 0.040208 0.040208
28.260000 0.040208 0.040208
28.270000 0.040208 0.040208
28.280000 0.040206 0.040206
28.290000 0.040210 0.040210
28.300000 0.040208 0.040208
28.310000 0.040207 0.040207
28.320000 0.040210 0.040210
28.330000 0.040217 0.040217
28.340000 0.040218 0.040218
28.350000 0.040219 0.040219
28.360000 0.040221 0.040221
28.370000 0.040226 0.040226
28.380000 0.040220 0.040220
28.390000 0.040217 0.040217
28.400000 0.040215 0.040215
28.410000 0.040212 0.040212
28.420000 0.040211 0.040211
28.430000 0.040208 0.040208
28.440000 0.040209 0.040209
28.450000 0.040208 0.040208
28.460000 0.040206 0.040206
28.470000 0.040208 0.040208
28.480000 0.040212 0.040212
28.490000 0.040209 0.040209
28.500000 0.040206 0.040206
28.510000 0.040207 0.040207
28.520000 0.040209 0.040209
28.530000 0.040207 0.040207
28.540000 0.040208 0.040208
28.550000 0.040208 0.040208
28.560000 0.040208 0.040208
28.570000 0.040209 0.040209
28.580000 0.040211 0.040211
28.590000 0.040209 0.040209
28.600000 0.040207 0.040207
28.610000 0.040208 0.040208
28.620000 0.040211 0.040211
28.630000 0.040208 0.040208
28.640000 0.040210 0.040210
28.650000 0.040208 0.040208
28.660000 0.040210 0.040210
28.670000 0.040210 0.040210
28.680000 0.040209 0.040209
28.690000 0.040210 0.040210
28.700000 0.040210 0.040210
28.710000 0.040209 0.040209
28.720000 0.040209 0.040209
28.730000 0.040208 0.040208
28.740000 0.040210 0.040210
28.750000 0.040209 0.040209
28.760000 0.040209 0.040209
28.770000 0.040210 0.040210
28.780000 0.040210 0.040210
28.790000 0.040211 0.040211
28.800000 0.040207 0.040207
28.810000 0.040211 0.040211
28.820000 0.040210 0.040210
28.830000 0.040207 0.040207
28.840000 0.040207 0.040207
28.850000 0.040207 0.040207
28.860000 0.040210 0.040210
28.870000 0.040209 0.040209
28.880000 0.040208 0.040208
28.890000 0.040208 0.040208
28.900000 0.040209 0.040209
28.910000 0.040208 0.040208
28.920000 0.040207 0.040207
28.930000 0.040206 0.040206
28.940000 0.040210 0.040210
28.950000 0.040208 0.040208
28.960000 0.040212 0.040212
28.970000 0.040209 0.040209
28.980000 0.040208 0.040208
28.990000 0.040210 0.040210
29.000000 0.040212 0.040212
29.010000 0.040211 0.040211
29.020000 0.040213 0.040213
29.030000 0.040210 0.040210
29.040000 0.040214 0.040214
29.050000 0.040210 0.040210
29.060000 0.040209 0.040209
29.070000 0.040212 0.040212
29.080000 0.040213 0.040213
29.090000 0.040209 0.040209
29.100000 0.040207 0.040207
29.110000 0.040208 0.040208
29.120000 0.040209 0.040209
29.130000 0.040211 0.040211
29.140000 0.040210 0.040210
29.150000 0.040209 0.040209
29.160000 0.040209 0.040209
29.170000 0.040209 0.040209
29.180000 0.040210 0.040210
29.190000 0.040208 0.040208
29.200000 0.040208 0.040208
29.210000 0.040209 0.040209
29.220000 0.040211 0.040211
29.230000 0.040210 0.040210
29.240000 0.040209 0.040209
29.250000 0.040208 0.040208
29.260000 0.040211 0.040211
29.270000 0.040211 0.040211
29.280000 0.040211 0.040211
29.290000 0.040210 0.040210
29.300000 0.040209 0.040209
29.310000 0.040212 0.040212
29.320000 0.040211 0.040211
29.330000 0.040212 0.040212
29.340000 0.040208 0.040208
29.350000 0.040211 0.040211
29.360000 0.040211 0.040211
29.370000 0.040211 0.040211
29.380000 0.040207 0.040207
29.390000 0.040210 0.040210
29.400000 0.040208 0.040208
29.410000 0.040211 0.040211
29.420000 0.040212 0.040212
29.430000 0.040211 0.040211
29.440000 0.040210 0.040210
29.450000 0.040210 0.040210
29.460000 0.040210 0.040210
29.470000 0.040207 0.040207
29.480000 0.040208 0.040208
29.490000 0.040210 0.040210
29.500000 0.040212 0.040212
29.510000 0.040210 0.040210
29.520000 0.040209 0.040209
29.530000 0.040211 0.040211
29.540000 0.040211 0.040211
29.550000 0.040208 0.040208
29.560000 0.040209 0.040209
29.570000 0.040212 0.040212
29.580000 0.040209 0.040209
29.590000 0.040209 0.040209
29.600000 0.040209 0.040209
29.610000 0.040212 0.040212
29.620000 0.040209 0.040209
29.630000 0.040211 0.040211
29.640000 0.040210 0.040210
29.650000 0.040210 0.040210
29.660000 0.040209 0.040209
29.670000 0.040210 0.040210
29.680000 0.040211 0.040211
29.690000 0.040208 0.040208
29.700000 0.040211 0.040211
29.710000 0.040212 0.040212
29.720000 0.040212 0.040212
29.730000 0.040211 0.040211
29.740000 0.040211 0.040211
29.750000 0.040212 0.040212
29.760000 0.040210 0.040210
29.770000 0.040211 0.040211
29.780000 0.040210 0.040210
29.790000 0.040210 0.040210
29.800000 0.040212 0.040212
29.810000 0.040210 0.040210
29.820000 0.040211 0.040211
29.830000 0.040210 0.040210
29.840000 0.040212 0.040212
29.850000 0.040212 0.040212
29.860000 0.040214 0.040214
29.870000 0.040212 0.040212
29.880000 0.040209 0.040209
29.890000 0.040213 0.040213
29.900000 0.040214 0.040214
29.910000 0.040212 0.040212
29.920000 0.040210 0.040210
29.930000 0.040209 0.040209
29.940000 0.040213 0.040213
29.950000 0.040212 0.040212
29.960000 0.040211 0.040211
29.970000 0.040206 0.040206
29.980000 0.040212 0.040212
29.990000 0.040214 0.040214
30.000000 0.040209 0.040209
30.010000 0.040213 0.040213
30.020000 0.040210 0.040210
30.030000 0.040212 0.040212
30.040000 0.040210 0.040210
30.050000 0.040211 0.040211
30.060000 0.040208 0.040208
30.070000 0.040216 0.040216
30.080000 0.040209 0.040209
30.090000 0.040206 0.040206
30.100000 0.040213 0.040213
30.110000 0.040212 0.040212
30.120000 0.040209 0.040209
30.130000 0.040211 0.040211
30.140000 0.040213 0.040213
30.150000 0.040209 0.040209
30.160000 0.040210 0.040210
30.170000 0.040211 0.040211
30.180000 0.040212 0.040212
30.190000 0.040214 0.040214
30.200000 0.040208 0.040208
30.210000 0.040211 0.040211
30.220000 0.040210 0.040210
30.230000 0.040210 0.040210
30.240000 0.040210 0.040210
30.250000 0.040211 0.040211
30.260000 0.040210 0.040210
30.270000 0.040213 0.040213
30.280000 0.040211 0.040211
30.290000 0.040214 0.040214
30.300000 0.040213 0.040213
30.310000 0.040212 0.040212
30.320000 0.040216 0.040216
30.330000 0.040212 0.040212
30.340000 0.040211 0.040211
30.350000 0.040208 0.040208
30.360000 0.040213 0.040213
30.370000 0.040212 0.040212
30.380000 0.040212 0.040212
30.390000 0.040211 0.040211
30.400000 0.040211 0.040211
30.410000 0.040214 0.040214
30.420000 0.040211 0.040211
30.430000 0.040210 0.040210
30.440000 0.040212 0.040212
30.450000 0.040212 0.040212
30.460000 0.040209 0.040209
30.470000 0.040212 0.040212
30.480000 0.040210 0.040210
30.490000 0.040212 0.040212
30.500000 0.040211 0.040211
30.510000 0.040212 0.040212
30.520000 0.040212 0.040212
30.530000 0.040214 0.040214
30.540000 0.040212 0.040212
30.550000 0.040208 0.040208
30.560000 0.040213 0.040213
30.570000 0.040210 0.040210
30.580000 0.040215 0.040215
30.590000 0.040210 0.040210
30.600000 0.040212 0.040212
30.610000 0.040214 0.040214
30.620000 0.040213 0.040213
30.630000 0.040213 0.040213
30.640000 0.040214 0.040214
30.650000 0.040211 0.040211
30.660000 0.040212 0.040212
30.670000 0.040211 0.040211
30.680000 0.040213 0.040213
30.690000 0.040212 0.040212
30.700000 0.040213 0.040213
30.710000 0.040211 0.040211
30.720000 0.040210 0.040210
30.730000 0.040213 0.040213
30.740000 0.040212 0.040212
30.750000 0.040209 0.040209
30.760000 0.040210 0.040210
30.770000 0.040210 0.040210
30.780000 0.040214 0.040214
30.790000 0.040212 0.040212
30.800000 0.040210 0.040210
30.810000 0.040209 0.040209
30.820000 0.040212 0.040212
30.830000 0.040209 0.040209
30.840000 0.040212 0.040212
30.850000 0.040212 0.040212
30.860000 0.040209 0.040209
30.870000 0.040211 0.040211
30.880000 0.040212 0.040212
30.890000 0.040212 0.040212
30.900000 0.040212 0.040212
30.910000 0.040211 0.040211
30.920000 0.040210 0.040210
30.930000 0.040221 0.040221
30.940000 0.040224 0.040224
30.950000 0.040225 0.040225
30.960000 0.040224 0.040224
30.970000 0.040226 0.040226
30.980000 0.040224 0.040224
30.990000 0.040222 0.040222
31.000000 0.040228 0.040228
31.010000 0.040226 0.040226
31.020000 0.040222 0.040222
31.030000 0.040224 0.040224
31.040000 0.040222 0.040222
31.050000 0.040226 0.040226
31.060000 0.040223 0.040223
31.070000 0.040227 0.040227
31.080000 0.040216 0.040216
31.090000 0.040212 0.040212
31.100000 0.040213 0.040213
31.110000 0.040211 0.040211
31.120000 0.040212 0.040212
31.130000 0.040211 0.040211
31.140000 0.040211 0.040211
31.150000 0.040212 0.040212
31.160000 0.040212 0.040212
31.170000 0.040213 0.040213
31.180000 0.040211 0.040211
31.190000 0.040211 0.040211
31.200000 0.040210 0.040210
31.210000 0.040210 0.040210
31.220000 0.040211 0.040211
31.230000 0.040211 0.040211
31.240000 0.040212 0.040212
31.250000 0.040214 0.040214
31.260000 0.040213 0.040213
31.270000 0.040210 0.040210
31.280000 0.040209 0.040209
31.290000 0.040211 0.040211
31.300000 0.040211 0.040211
31.310000 0.040212 0.040212
31.320000 0.040212 0.040212
31.330000 0.040213 0.040213
31.340000 0.040211 0.040211
31.350000 0.040211 0.040211
31.360000 0.040210 0.040210
31.370000 0.040213 0.040213
31.380000 0.040211 0.040211
31.390000 0.040209 0.040209
31.400000 0.040212 0.040212
31.410000 0.040211 0.040211
31.420000 0.040211 0.040211
31.430000 0.040211 0.040211
31.440000 0.040211 0.040211
31.450000 0.040210 0.040210
31.460000 0.040213 0.040213
31.470000 0.040212 0.040212
31.480000 0.040213 0.040213
31.490000 0.040212 0.040212
31.500000 0.040211 0.040211
31.510000 0.040211 0.040211
31.520000 0.040212 0.040212
31.530000 0.040211 0.040211
31.540000 0.040211 0.040211
31.550000 0.040214 0.040214
31.560000 0.040208 0.040208
31.570000 0.040209 0.040209
31.580000 0.040212 0.040212
31.590000 0.040208 0.040208
31.600000 0.040210 0.040210
31.610000 0.040210 0.040210
31.620000 0.040211 0.040211
31.630000 0.040213 0.040213
31.640000 0.040208 0.040208
31.650000 0.040211 0.040211
31.660000 0.040210 0.040210
31.670000 0.040210 0.040210
31.680000 0.040211 0.040211
31.690000 0.040209 0.040209
31.700000 0.040210 0.040210
31.710000 0.040212 0.040212
31.720000 0.040210 0.040210
31.730000 0.040212 0.040212
31.740000 0.040214 0.040214
31.750000 0.040212 0.040212
31.760000 0.040209 0.040209
31.770000 0.040213 0.040213
31.780000 0.040211 0.040211
31.790000 0.040210 0.040210
31.800000 0.040209 0.040209
31.810000 0.040211 0.040211
31.820000 0.040211 0.040211
31.830000 0.040211 0.040211
31.840000 0.040212 0.040212
31.850000 0.040212 0.040212
31.860000 0.040212 0.040212
31.870000 0.040211 0.040211
31.880000 0.040213 0.040213
31.890000 0.040210 0.040210
31.900000 0.040210 0.040210
31.910000 0.040211 0.040211
31.920000 0.040211 0.040211
31.930000 0.040212 0.040212
31.940000 0.040213 0.040213
31.950000 0.040212 0.040212
31.960000 0.040212 0.040212
31.970000 0.040211 0.040211
31.980000 0.040213 0.040213
31.990000 0.040211 0.040211
32.000000 0.040210 0.040210
32.010000 0.040211 0.040211
32.020000 0.040211 0.040211
32.030000 0.040211 0.040211
32.040000 0.040212 0.040212
32.050000 0.040211 0.040211
32.060000 0.040211 0.040211
32.070000 0.040208 0.040208
32.080000 0.040214 0.040214
32.090000 0.040211 0.040211
32.100000 0.040208 0.040208
32.110000 0.040211 0.040211
32.120000 0.040209 0.040209
32.130000 0.040208 0.040208
32.140000 0.040210 0.040210
32.150000 0.040210 0.040210
32.160000 0.040211 0.040211
